mother_tongue,most_at_home,most_at_work,lang_known
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,5,0,0
0,0,0,0
0,0,0,0
10,5,0,0
20,10,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
5,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,5,0,0
0,0,0,0
5,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
10,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
10,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,10,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
5,5,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,5,0,0
0,0,0,0
10,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
10,5,0,0
0,0,0,0
5,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
5,0,0,0
10,5,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
15,5,0,0
0,0,0,0
0,0,0,0
10,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,0,0,0
10,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
5,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
10,0,0,0
5,0,0,0
5,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,5,0,0
0,0,0,0
5,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,5,0,0
15,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,5,0,0
0,0,0,0
0,5,0,0
5,0,0,0
10,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,0,0,0
0,0,0,0
5,5,0,0
0,0,0,0
0,0,0,0
0,5,0,0
5,0,0,0
10,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
5,0,0,0
30,15,0,10
0,0,0,10
10,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
40,15,0,10
5,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,5,0,10
5,0,0,10
5,5,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
45,25,15,10
5,0,10,10
0,0,0,10
5,0,0,10
5,5,0,10
5,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
5,5,0,10
0,0,0,10
5,0,0,10
10,5,0,10
5,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
15,0,0,10
5,0,0,10
10,5,0,10
5,5,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
10,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,5,0,10
10,5,0,10
10,5,0,10
20,5,0,10
5,5,0,10
5,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
15,5,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
15,10,0,10
10,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
15,10,0,10
5,0,0,10
0,0,0,10
10,5,0,10
0,0,0,10
0,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
15,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
10,5,0,10
5,0,0,10
5,0,0,10
10,5,0,10
10,0,0,10
5,0,0,10
5,5,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
15,0,0,10
15,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
5,0,0,10
20,10,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,5,0,10
15,5,0,10
5,5,0,10
10,5,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,5,0,10
5,0,0,10
10,0,0,10
15,10,0,10
20,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
15,0,0,10
5,5,0,10
5,0,0,10
10,5,0,10
5,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
10,5,0,10
10,0,0,10
5,5,0,10
0,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
10,5,0,10
0,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
20,5,0,10
5,0,0,10
5,0,0,10
5,0,0,10
10,5,0,10
5,0,0,10
0,0,0,10
20,10,0,10
0,0,0,10
10,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
20,5,0,10
5,5,0,10
25,10,0,10
0,0,0,10
5,0,0,10
10,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
15,0,0,10
5,0,0,10
0,0,0,10
15,5,0,10
0,0,0,10
5,0,0,10
0,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,5,0,10
0,0,0,10
5,0,0,10
10,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
15,10,0,10
10,0,0,10
0,0,0,10
5,0,0,10
5,5,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
20,10,0,10
5,5,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
15,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
30,10,0,10
0,0,0,10
0,0,0,10
10,5,0,10
0,0,0,10
0,0,0,10
10,0,0,10
10,0,0,10
5,0,0,10
10,10,0,10
15,0,0,10
10,5,0,10
5,5,0,10
0,0,0,10
10,0,0,10
15,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
15,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,5,0,10
5,0,0,10
0,0,0,10
5,0,0,10
10,0,0,10
15,10,0,10
0,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
10,5,0,10
0,0,0,10
0,0,0,10
15,0,0,10
20,10,0,10
0,0,0,10
10,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,5,0,10
5,0,0,10
5,0,0,10
5,0,10,10
0,0,0,10
0,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
0,0,0,10
5,0,0,10
5,5,0,10
5,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
35,30,0,10
0,0,0,10
10,10,0,10
0,5,0,10
0,0,0,10
10,0,0,10
5,0,0,10
5,0,0,10
0,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
20,15,0,10
0,0,0,10
10,5,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,5,0,10
5,0,0,10
5,0,0,10
10,0,0,10
5,5,0,10
5,0,0,10
5,0,0,10
0,0,0,10
10,0,0,10
5,5,0,10
10,0,0,10
0,0,0,10
0,5,0,10
5,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
15,0,0,10
15,5,0,10
0,0,0,10
10,0,0,10
5,0,0,10
15,0,0,10
5,0,0,10
30,10,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,0,0,10
15,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
15,5,0,10
10,5,0,10
0,0,0,10
15,5,0,10
5,0,0,10
5,0,0,10
15,0,0,10
5,0,0,10
5,0,0,10
5,0,0,10
25,25,0,10
0,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
5,5,0,10
10,0,0,10
10,0,0,10
5,0,0,10
5,0,0,10
10,5,0,10
5,0,0,10
10,5,0,10
10,5,0,10
0,0,0,10
0,0,0,10
10,5,0,10
15,5,0,10
15,5,0,10
10,0,0,10
0,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
25,5,0,10
5,0,0,10
5,0,0,10
5,0,0,10
20,0,0,10
20,15,0,10
0,0,0,10
5,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
25,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
0,0,0,10
0,0,0,10
0,0,0,10
25,5,0,10
10,0,0,10
5,0,0,10
5,0,0,10
20,5,0,10
0,0,0,10
5,0,0,10
10,5,0,10
0,0,0,10
15,5,0,10
15,5,0,10
10,0,0,10
5,0,0,10
5,0,0,10
30,0,0,10
5,5,0,10
10,5,0,10
5,0,0,10
10,0,0,10
5,5,0,10
15,10,0,10
5,0,0,10
25,5,0,10
10,5,0,10
5,0,0,10
10,0,0,10
5,0,0,10
5,5,0,10
0,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
10,5,0,10
20,0,0,10
0,0,0,10
0,0,0,10
10,0,0,10
5,0,0,10
5,0,0,10
15,0,0,10
5,0,0,10
10,0,0,10
